url,source_name,raw_description,raw_materials,raw_category_breadcrumbs,source_price,source_images
https://efirgems.com/shop/obitsi-sas-zambijski-izumrudi/,Обици със замбийски изумруди,"Обици със замбийски изумруди ""Колекция Наслада"" Замбийските изумруди са известни с наситения си, дълбок зелен цвят — и тези два екземпляра не правят изключение. Всеки от камъните е 0.50 карата с кръгла форма, оценка на омасляване „minor"" и индивидуален сертификат от GFCO, потвърждаващ тяхната автентичност и произход. Поставени в касичка от 18-каратово злато с винтидж характер, обиците съчетават класическата “studs” визия с изтънчена носталгия. Детайлът на касичката добавя дълбочина и обем, без да натоварва — резултатът е бижу, което изглежда едновременно познато и специално. Детайли: Замбийски изумруди — 2 х 0.50 карата, кръгла форма Оценка на омасляване „minor"" Сертификати 2бр GFCO 18-каратово злато Дизайн: stud, касичка, винтидж Бихме могли да изработим по поръчка подобен дизайн за Вас с изумруд или друг скъпоценен камък. Свържете се с нас, за да обсъдим детайли.",,Efirgems > Продукти > Наслада > Обици със замбийски изумруди - Наслада - Efirgems,1990 EUR,"https://assets.efirgems.com/wp/uploads/2026/03/2026-02-20-17-03-08-cs4-scaled.jpg,https://assets.efirgems.com/wp/uploads/2026/03/dsc3416-scaled.jpg,https://assets.efirgems.com/wp/uploads/2026/03/dsc1970-1-scaled.jpg,https://assets.efirgems.com/wp/uploads/2026/03/img_4110-2-scaled.jpg,https://assets.efirgems.com/wp/uploads/2026/03/img_4111-2-scaled.jpg,https://assets.efirgems.com/wp/uploads/2026/03/2026-02-20-17-03-08-cs4-1024x1024.jpg"
https://efirgems.com/shop/kolie-sas-smenyastht-tsveta-si-granat/,Колие със сменящ цвета си гранат,"Природата понякога крие своите най-добри тайни в най-неочакваните места. Сменящия цвета си гранат е един от най-редките и интригуващи скъпоценни камъни. Представяме ви 1.45 карата капковиден гранат от Танзания, сертифициран от GFCO, който при дневна или ЛЕД светлина има зеленикав оттенък, а при изкуствена се трансформира в мистериозно лилавещ. Поставен в обков от 18-каратово жълто злато, камъкът виси на стоманена корда в пасващ цвят, с 18-каратова закопчалка — комбинация, която е толкова нестандартна, колкото и самият камък. За жената, която не се задоволява с обикновеното. Детайли: Сменящ цвета си гранат — 1.45 карата нетретиран Произход - Танзания Сертификат GFCO Обков от 18-каратово жълто злато Стоманена корда с 18-каратова закопчалка Бихме могли да изработим по поръчка, в подобен или друг дизайн, бижу за Вас с такъв или друг скъпоценен камък. Свържете се с нас, за да обсъдим детайли.",,Efirgems > Продукти > Наслада > Колие със сменящ цвета си гранат - Наслада - Efirgems,2390 EUR,"https://assets.efirgems.com/wp/uploads/2026/03/2026-02-20-17-10-57-cs4-scaled.jpg,https://assets.efirgems.com/wp/uploads/2026/03/dsc2117-scaled.jpg,https://assets.efirgems.com/wp/uploads/2026/03/dsc1803-scaled.jpg,https://assets.efirgems.com/wp/uploads/2026/03/img_4091-1-scaled.jpeg,https://assets.efirgems.com/wp/uploads/2026/03/2026-02-20-17-10-57-cs4-1024x1024.jpg"
https://efirgems.com/shop/limitirana-visulka-lampa/,Лимитирана висулка - Вълшебна лампа,"Вълшебната Лампа — Лимитирана Висулка Лято 2026 Пожелавали ли сте си някога нещо толкова силно, че цялата вселена да подреди нещата магически за вас и желанието ви да се сбъдне? Тази висулка е създадена точно за този момент — и за всички други, които предстоят. ""Вълшебната лампа е древен символ, който олицетворява светлината, духовното просветление, мъдростта и силата на въображението. В контекста на един от любимите ни филми - Аладин, тя представлява съдбата, трансформацията от бедност към богатство, отключването на неограничения вътрешен потенциал чрез изпълняване на нашите съкровени желания, като същевременно оставаме верни на себе си. ""Your wish is my command"", казва духът от лампата и всяко намерение, изречено с вяра, вече е по пътя си към Вас. И нека това прекрасно бижу Ви напомня точно това! "" - Кристина (дизайнер и основател на Ефир) За Бижуто: Всяка висулка се изработва внимателно за Вас от 18-каратово злато и пристига със сертификат за автентичност и луксозна опаковка. Предлага се с предварителна поръчка и ориентировъчен срок за изработка 1–2 седмици. Това е лимитирано бижу само за Лято 2026 и повече няма да се пресъздава. Може да поръчате само висулката или висулка + нашия доказано здрав синджир от 18-каратово злато. Той тежи около ~1.35 г с дължина 40см и е подходящ за постоянно носене, като допълва висулката перфектно.",,Efirgems > Продукти > Висулки и Колиета > Лимитирана висулка - Вълшебна лампа - Висулки и Колиета - Efirgems,249 EUR,"https://assets.efirgems.com/wp/uploads/2026/06/img_7229-2.png,https://assets.efirgems.com/wp/uploads/2026/06/dsc_7892-scaled.jpeg,https://assets.efirgems.com/wp/uploads/2026/06/fd0d1e66-735a-4bdc-8070-d9e42a03ec7b-scaled.jpg,https://assets.efirgems.com/wp/uploads/2026/06/dsc_7904-scaled.jpeg,https://assets.efirgems.com/wp/uploads/2026/06/img_7229-2-1024x1024.png"
https://efirgems.com/shop/grivna-embracelet/,"Гривна ""Embracelet""","Единствена по рода си гривна от 18 карата злато с подвижен елемент - свитък. Изработва се с с предварителна заявка, като се персонализира от 3 страни с бувки, цифри или символи. Побира около 5-7 символа(букви или цифри) от всяка страна. Където мястото позволява, от двете страни на символа се добавят диаманти 1мм. Гривната е мека и подвижна с елегантно и сигурно закопчаване. Направена е по иновативна технология от стоманено ядро около което е обвита златна тел. Това позволява огъване без деформация и комфорт при носене. Съотношението в гривната е около 95% злато и 5% стомана. Може да се изработи в бяло или жълто злато. Срокът за изработка може да варира от натовареността ни, стандартно, около 6 седмици. Значение: Embrace има две значения, които и двете са силно зареждащи и позитивни. Прегръдка - да държиш някой в обятията си. Или прехвърлено към символиката на нашата гривна, да запечаташ най-значимото си в бижу. Приемане - Да приемаме миналото, бъдещето и настоящето. Да приемаме себе си, всички свои силни или слаби страни, мечти или страхове и да се заобичаме. Да приемаме всичко, което съдбата ни е отредила. Както всяко наше бижу и гривна ""Embracelet"" може да бъде допълнително персонализирана според предпочитанията ви. Свържете се с нас, за да обсъдим вашите идеи.",,"Efirgems > Продукти > Колекции > Гривна ""Embracelet"" - Колекции - Efirgems",2380 EUR,"https://assets.efirgems.com/wp/uploads/2024/11/dsc07709.jpg,https://assets.efirgems.com/wp/uploads/2024/11/dsc08941-1-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/08/dsc_1778-scaled-e1723738573507.jpg,https://assets.efirgems.com/wp/uploads/2024/08/dsc_1742-scaled-e1723730437103.jpeg,https://assets.efirgems.com/wp/uploads/2024/11/dsc07709-1024x1024.jpg"
https://efirgems.com/shop/prasten-zmii/,Пръстен - Змии,"Пръстен изработен от 14 карата злато с две преплитащи се змии - родирана в бяло злато с 2мм диамант и златен нашийник и жълто злато с 2мм рубин. Главите им са застъпени нежно в предната част на пръстена, а опашките им са преплетени в задната част. Змията в много култури е символ на мъдрост, древно познание и интуиция. Счита се също, че е символ на дуалността, на живота и смъртта, на създаване и унищожаване. Този пръстен изобразява баланса в дуалния свят, в който живеем. Пръстенът се изработва по поръчка след уточняване на размера.",,Efirgems > Продукти > Бижута с рубини > Пръстен - Змии - Бижута с рубини - Efirgems,1620 EUR,"https://assets.efirgems.com/wp/uploads/2024/11/dsc07574.jpg,https://assets.efirgems.com/wp/uploads/2024/11/dsc09007-1-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/11/dsc07574-1024x1024.jpg"
https://efirgems.com/shop/zlatni-obici-skobi/,"Златни обици ""Ивици""","С тези златни обици с етно мотиви определено няма да останете незабелязани. Със специално разработения им дизайн, те стоят комфортно и красиво на ухото. Мотивът е заимстван от колан от народна носия. Вътрешен диаметът на обицата 2см. Ако смятате, че не би паснала на Вашето ухо, свържете се с нас, за да адаптираме модела по поръчка.",,"Efirgems > Продукти > Етно > Златни обици ""Ивици"" - Етно - Efirgems",2760 EUR,"https://assets.efirgems.com/wp/uploads/2024/01/DSC4713-2-scaled.jpeg,https://assets.efirgems.com/wp/uploads/2024/02/DSC04685-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/01/DSC7049_alt-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/01/DSC4713-scaled.jpeg,https://assets.efirgems.com/wp/uploads/2024/01/DSC4713-2-1024x1024.jpeg"
https://efirgems.com/shop/zlatni-pafti/,Златни Пафти,"Пафти, наричани още чапрази, са древно, изящно украшение, носено от българката векове наред. Вдъхновено от токите за колан, част от традиционната българската носия, накита носи мощна символика и защита на притежателката си. Традиционно са били отличителен белег на омъжените жени, за разлика от момите, които са носели предимно мъниста. Вярва се, че пафтите са символ на плодовитост и са подарявани на бъдещата булка при годеж или сватба, за да защитават детеродните органи и да я крепят, докато е бременна. Смята се също, че отблъскват всички зли сили. Дизайнерските бижута от колекцията Ефир Етно са изработени от 14 карата жълто или бяло злато, естествени камъни и италиански златен синджир. Всяко изделие се довършва на ръка с прецизност до съвършенство. На пафтата е изобразен гълъб с маслинова клонка, символ на безкористна любов, надежда, мир и духовно възнесение. Разперените криле допълват образа със свобода на духа и поглед от високо. Флоралните мотиви обгръщат сцената с лекота и женска енергия. В зависимост от партидата синджири, с които разполагаме е възможно да има леки разлики в размера им. Ако имате въпроси, не се колебайте да се свържете с нас! Открийте още предложение от колекцията Ефир Етно. Разгледайте другите ни бижута със скъпоценни камъни или поръчайте златно бижу изработено по Ваш дизайн.",,Efirgems > Продукти > Бижута с диаманти > Златни пафти със скъпоценни камъни - Колекция бижута Ефир Етно,2150 EUR,"https://assets.efirgems.com/wp/uploads/2024/01/DSC4736-scaled.jpeg,https://assets.efirgems.com/wp/uploads/2024/01/DSC6642_alt.jpeg,https://assets.efirgems.com/wp/uploads/2024/01/DSC4736-1024x1024.jpeg"
https://efirgems.com/shop/medalon-kanaticza/,Медальон Канатица,"Медальон Канатица е двулицев и се изработва от 14 карата злато, с 2мм (0,03ct) диамант. В медальона присъстват матирани и полирани части, изобразяващи баланса на енергиите. Заложена е формата кръг, като сакрален символ, свързван с вечността, земната форма, божественото. От едната му страна е разположена Канатица - древен и мощен символ, който датира от 5000г. пр. хр. и се среща по различни краища на света. Свързван е с безкрайността, дълголетието, дори вечния живот. Използва се за талисман, който предпазва от негативни влияния и зли сили и носи щастие и късмет на притежателя си. По тази причина най-често е срещан на преносими предмети, както и на входа на къщи или гробници. В България символът канатица е най-разпространен в килимарството и е изобразяван по чипровските килими като символ на семейството и рода. В канатицата се съдържа и друг символ - маказа, който се асоциира с мъжката и женската енергия. От другата страна е изобразено слънце, в центъра на което е монтиран диамантът. Сам по себе си камъкът олицетворява съвършвнство, непобедимост и чистота. Слънцето изобразява живот, сила, светлина и топлина. Медальонът е създаден като амулет, с богата символика и може да се носи равносилно от двете страни, в зависимост от настроението. Цената е само за медальона и не включва синджира от снимките. Бихте могли да изберете с какъв държач искате да бъде Вашето бижу. Както винаги, бихме могли да персонализираме всяко бижу, според изискванията Ви!",,Efirgems > Продукти > Колекции > Златен двулицев медальон Канатица - Колекция Ефир Етно,1890 EUR,"https://assets.efirgems.com/wp/uploads/2024/01/DSC4726-scaled.jpeg,https://assets.efirgems.com/wp/uploads/2024/01/DSC4730-scaled.jpeg,https://assets.efirgems.com/wp/uploads/2024/01/DSC6490_alt-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/01/5396a42e-50cd-4eb8-bb7e-21e55b9eb406.jpeg,https://assets.efirgems.com/wp/uploads/2024/01/DSC4726-1024x1024.jpeg"
https://efirgems.com/shop/obiczi-arpalii/,"Обици ""Арпалии""","Вдъхновени от традиционните български обици ""Арпалии"" , новото творение на Ефир няма да остави никой равнодушен. Създадохме този модел обици, като модерен прочит на популярните през възрожденския период обици. Дизайнът им оформя отворен кръг, като завършва по нестандартен начин - зад ушната мида. Орнаментите напомнят на зърнени класове, като символ на плодородие, изобилие и надежда. С богатата си орнаментика обици ""Арпалии"", допълват прекрасно всеки семпъл аутфит, като едновременно смел и балансиран аксесоар. Сами по себе си са достатъчни, за да изпъкнете с бижутата си. Комбинират се прекрасно с колиетата от Етно серията ни, както и с множество други дизайни. Изработват се след предварителна заявка от 14 каратово злато. Повече снимки и видеа на колекцията може да разгледате във фейсбук или на нашата инстаграм страница – @efirgems.",,"Efirgems > Продукти > Етно > Обици ""Арпалии"" - Efirgems",2900 EUR,"https://assets.efirgems.com/wp/uploads/2024/01/DSC4767-scaled.jpeg,https://assets.efirgems.com/wp/uploads/2024/01/DSC6869_alt-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/01/DSC4767-1024x1024.jpeg"
https://efirgems.com/shop/koktejlen-prasten-s-czitrin-i-diamanti/,Коктейлен пръстен с Цитрин и Диаманти,"Един впечатляващ с размера и качеството на изработката си коктейлен пръстен, с 29 карата цитрин в пастелен - бебешко жълт цвят и скрит ореол от 0.58 карата диаманти VS/G. Семпъл и съвременен дизайн с тънка халка, перфектно изпипана каса и зъбчета тип ""Орлови нокти"". Изработен е изцяло ръчно с внимание към всеки детайл от 18 каратово злато в комбинация на бяло и жълто. Ореолът от диаманти застава точно под ръба на камъка, така че при изглед отгоре остава скрит, а погледнат отсрани разкрива неподозиран блясък и добавя величественост, към зашеметяващия сам по себе си цитрин. Пръстен достоен за всяко специално събитие, но с дизайн, който лесно може да комбинирате и в по-небрежна визия. В Ефир смятаме, че всяко бижу е създадено, за да бъде носено и нищо не е твърде ""Екстра"", ако Ви кара да се чувствате прекрасно! Свържете се с нас, ако имате различна идея за мечтаното бижу с естествен скъпоценен камък и ние ще я превърнем в реалност! Разгледайте останалите ни бижута с цитрини тук.",,Efirgems > Продукти > Бижута с диаманти > Коктейлен пръстен с цитрин и диаманти - Efirgems,3829.58 EUR,"https://assets.efirgems.com/wp/uploads/2024/01/DSC4591-2-scaled.jpeg,https://assets.efirgems.com/wp/uploads/2024/01/DSC6935_alt-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/01/img_3903-scaled-1.webp,https://assets.efirgems.com/wp/uploads/2024/01/DSC4591-2-1024x1024.jpeg"
https://efirgems.com/shop/opaldiamonds-pendant/,Медальон с Опал и Диаманти,"Златен медальон с опал и диаманти. Централният камък е етиопски опал с впечатляващо тегло от 6.5 карата с допълнение от 10 малки диаманта за още повече блясък! Дъговидни природни отблясъци в синьо, зелено, жълто и червено извират от този фрости бял прекрасен опал! Този медальон с опал може да се носи в комбинация със следния златен пръстен с опал. Разберете как да различим етиопски опал от австралийски опал, както и много други интересни и полезни неща за опалите в статията ни “Опал” Разгледайте наличните дизайнерски бижута с опали от Ефир или се свържете с екипа ни и поръчайте бижу с опал по Ваш дизайн. Всички камъни, предлагани от Ефир, са естествени природни кристали. Всички бижута пристигат при Вас красиво опаковани със сертификат за качество и автентичност. Безплатна доставка и застраховка с Еконт. Поръчките се обработват в рамките на 3 работни дни. Ако имате въпроси, не се колебайте да се свържете с нас!",,Efirgems > Продукти > Бижута с диаманти > Медальон с опал и диаманти от бяло злато - Ефир,956.12 EUR,"https://assets.efirgems.com/wp/uploads/2024/02/DSC_0400-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/02/IMG_5411-scaled-1.webp,https://assets.efirgems.com/wp/uploads/2024/02/IMG_5415-scaled-1.webp,https://assets.efirgems.com/wp/uploads/2024/02/IMG_5416-scaled-1.webp,https://assets.efirgems.com/wp/uploads/2024/02/IMG_5545-scaled-1.webp,https://assets.efirgems.com/wp/uploads/2024/02/DSC_0400-1024x1024.jpg"
https://efirgems.com/shop/7932/,Коктейлен пръстен с Цитрин,"Впечатяващ с размера и дизайна си коктейлен пръстен с 25 карата, пастелен - бебешко жълт, замбийски цитрин. Изцяло ръчна изработка, с внимание към всеки детайл, в комбинация от бяло и жълто 18 каратово злато. Дизайнът е съвременен, с фина халка и минималистична каса със зъбчета тип ""Орлови нокти"", която поставя акцента към зашеметяващия цитрин. Пръстен достоен за всяко специално събитие, но с дизайн, който лесно може да комбинирате и в по-небрежна визия. В Ефир смятаме, че всяко бижу е създадено, за да бъде носено и нищо не е твърде ""Екстра"", ако Ви кара да се чувствате прекрасно! Свържете се с нас, ако имате различна идея за мечтаното бижу с естествен скъпоценен камък и ние ще я превърнем в реалност! Разгледайте останалите ни бижута с цитрини тук.",,Efirgems > Продукти > Бижута с цитрини > Коктейлен пръстен с цитрин - Efirgems,2551.35 EUR,"https://assets.efirgems.com/wp/uploads/2024/01/DSC4595-2-scaled.jpeg,https://assets.efirgems.com/wp/uploads/2024/01/DSC6935_alt-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/01/453dca91-688c-4adf-9af3-ca269b807498-800x1200-1.webp,https://assets.efirgems.com/wp/uploads/2024/01/DSC4595-2-1024x1024.jpeg"
https://efirgems.com/shop/obiczi-s-vazli/,Обици с възли,"Представяме ви нашия прекрасен модел обици с възли. Изработваме обиците от 18 карата солидно злато и 4 малки диаманта по 4-те плавно висящи краища на въжетата. Избрали сме така нареченият квадратен или рифоф възел, който се прави от две отделни въжета и символизира любовта и свързаността. Обиците са предвидени за лява и дясна страна, като късото въже би трябвало да се носи по-отдалечено. Закопчаването е дискретно, лесно и сигурно. Ето какво казва нашият дизайнер за колекцията: ""Както някои от вас може би знаят съм родом от Варна, а дядо ми е бил капитан целия си живот. Многобройни бяха увлекателните му истории свързани с морските пътешествия. Тук всеки има познат, приятел или роднина, който “пътува”. Тази колекция вплита в себе си много значения, носталгия към морето, спомен за дядо ми, вълнението при далечно пътешествие. Но личният ми замисъл се крие в самите морски възли. За да се счита за хубав един възел, той трябва да се прави лесно, при опън да не се затяга допълнително и при нужда да се развърза също толкова лесно. Избрах такъв, който се използва за свързване на две въжета, също както преплитаме съдбите с любимите ни. Аналогичен е и символизмът, който вложих, че за да е хубава една връзка, тя трябва да устоява на напрежението без да ни задушава или деформира и да сме също толкова цели заедно, както и поотделно. По това според мен си приличат любовните и морските възли.."" Всички наши бижута могат да бъдат изработени и персонализирани според вашите изисквания, така че не се колебайте да се свържете с нас и споделите вашите идеи. Освен обици с възел в колекцията ще откиете пръстен с който ще завършите визията си с елегантен комплект дизайнерски бижута. Разгледайте най-новите ни творения в нашата фейсбук или инстаграм страница @efirgems. Ако имате въпроси, не се колебайте да се свържете с нас!",,Efirgems > Продукти > Love Knots > Обици с възли - Efirgems,2450 EUR,"https://assets.efirgems.com/wp/uploads/2024/01/DSC4677-scaled.jpeg,https://assets.efirgems.com/wp/uploads/2024/01/DSC6810_alt-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/01/DSC4677-1024x1024.jpeg"
https://efirgems.com/shop/prasten-s-vazel/,Пръстен с възел,"Представяме Ви нашият прекрасен модел пръстен с възел. Изработва се от 18 карата масивно злато - бяло или жълто по Ваш избор. Дизайнът на пръстена е предвиден от вътрешната страна да бъде полиран за максимално удобство и комфорт при носене. Избрали сме така наречения квадратен или рифоф възел за нашето бижу, който се прави от две отделни въжета и символизира любовта и свързаността. Ето какво казва нашият дизайнер за колекцията: ""Както някои от вас може би знаят съм родом от Варна, а дядо ми е бил капитан целия си живот. Многобройни бяха увлекателните му истории свързани с морските пътешествия. Тук всеки има познат, приятел или роднина, който “пътува”. Тази колекция вплита в себе си много значения, носталгия към морето, спомен за дядо ми, вълнението при далечно пътешествие. Но личният ми замисъл се крие в самите морски възли. За да се счита за хубав един възел, той трябва да се прави лесно, при опън да не се затяга допълнително и при нужда да се развърза също толкова лесно. Избрах такъв, който се използва за свързване на две въжета, също както преплитаме съдбите с любимите ни. Аналогичен е и символизмът, който вложих, че за да е хубава една връзка, тя трябва да устоява на напрежението без да ни задушава или деформира и да сме също толкова цели заедно, както и поотделно. По това според мен си приличат любовните и морските възли.."" Всички наши бижута могат да бъдат изработени и персонализирани според Вашите изисквания, така че не се колебайте да се свържете с нас и споделите Вашите идеи. Освен пръстен с възел в колекцията ще откриете обици, с които ще завършите визията си с елегантен комплект дизайнерски бижута. Разгледайте най-новите ни творения в нашата инстаграм страница @efirgems.",,Efirgems > Продукти > Love Knots > Пръстен с възел - Efirgems,2395 EUR,"https://assets.efirgems.com/wp/uploads/2024/01/DSC4570-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/01/DSC6789_alt-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/01/DSC6810_alt-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/01/DSC4570-1024x1024.jpg"
https://efirgems.com/shop/prasten-spageti-s-mentov-turmalin/,Пръстен - Спагети с ментов Турмалин,"Единствен по рода си пръстен в авторски дизайн от 18 каратово злато. Истинско гурме за очите Ви! Пленителен 2.54 карата ментов турмалин с произход Афганистан е обгърнат в златни нишки, наподобяващи навити спагети. Ментовият турмалин е специално подбран с невероятна шлифовка, в която погледът Ви се губи. Едно бижу, което ще събира погледите на всички ценители на красивото със закачливия си дизайн, впечатляващия скъпоценен камък и майсторската изработка. *Размер 53; Подлежи на корекция;",,Efirgems > Продукти > Магия > Пръстен - Спагети с ментов Турмалин - Магия - Efirgems,3814.24 EUR,"https://assets.efirgems.com/wp/uploads/2024/11/dsc07658.jpg,https://assets.efirgems.com/wp/uploads/2024/11/dsc07731.jpg,https://assets.efirgems.com/wp/uploads/2024/11/dsc08647-1.jpg,https://assets.efirgems.com/wp/uploads/2024/11/dsc07658-1024x1024.jpg"
https://efirgems.com/shop/prasten-sas-sapfir-sartse/,Пръстен със Сапфир сърце,"Нашето предложение за ""Signet"" пръстен, който може да носите всеки ден! Изключително комфортен дизайн изработен от 18 каратово злато с огледално монтиран 0.30 карата сапфир с произход Шри Ланка. От вътрешната страна на пръстена е изписано ""Thankful"", за да насочва енергията на своя притежател към най-висшата вибрация - благодарност. Размер 48; Подлежи на корекция;",,Efirgems > Продукти > Магия > Пръстен със Сапфир сърце - Магия - Efirgems,1618.24 EUR,"https://assets.efirgems.com/wp/uploads/2024/11/dsc07623.jpg,https://assets.efirgems.com/wp/uploads/2024/11/dsc07627-1.jpg,https://assets.efirgems.com/wp/uploads/2024/11/dsc08212-1-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/11/dsc07623-1024x1024.jpg"
https://efirgems.com/shop/prasten-s-rubin-i-diamanti/,Пръстен с Рубин и Диаманти,"Прекрасен пръстен с 0.92 карата рубин от Бирма и 0.16 карата диаманти VS/G. Изработен майсторски от 18 каратово бяло злато, ще блести за поколения напред. *Размер 54; Подлежи на корекция.",,Efirgems > Продукти > Магия > Пръстен с Рубин и Диаманти - Магия - Efirgems,1988.93 EUR,"https://assets.efirgems.com/wp/uploads/2024/11/dsc07443-1.jpg,https://assets.efirgems.com/wp/uploads/2024/11/dsc09244-2-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/11/dsc07443-1-1024x1024.jpg"
https://efirgems.com/shop/medalon-s-morganit-i-diamanti/,Медальон с Морганит и Диаманти,"Медальон с морганит и диаманти Вдъхновен от изящния силует на луксозно шише парфюм, този впечатляващ медальон въплъщава чиста изтънченост. Изработен от 18-каратово злато, той се отличава с овален 2.95 карата морганит – скъпоценен камък, известен със своя деликатен розов оттенък и 0.37 карата диаманти. Ореол от естествени диаманти обгръща централния камък, подчертавайки неговото нежно сияние. Морганитът принадлежи към семейството на берилите (като изумруд и аквамарин) и се цени високо заради изключителната си чистота и женствен цвят, за който се вярва, че привлича любов и радост в живота на притежателя му. Допълнете визията си с нежни обици с морганити и диаманти в комплект с висулката.",,Efirgems > Продукти > Колекции > Медальон с Морганит и Диаманти,2622.93 EUR,"https://assets.efirgems.com/wp/uploads/2025/06/efirgems2-2.jpg,https://assets.efirgems.com/wp/uploads/2025/07/facetune_30-06-2025-12-21-32-2-scaled.jpg,https://assets.efirgems.com/wp/uploads/2025/07/facetune_30-06-2025-12-37-54-scaled.jpg,https://assets.efirgems.com/wp/uploads/2025/07/dsc_5860-scaled.jpeg,https://assets.efirgems.com/wp/uploads/2025/06/efirgems2-2-1024x1024.jpg"
https://efirgems.com/shop/prasten-have-some-faith-sister-s-diamanti/,"Пръстен ""Have some faith, sister"" с диаманти","„Имай малко вяра, сестро“ – Пръстен от 18K злато с диаманти маркизи Made to order Фин и елегантен символ на вътрешната сила. Изработен от масивно 18-каратово злато и украсен с 4 бр блестящи диаманти с форма маркиза ~ 0.16ct, този пръстен е не просто бижу – той е тихо напомняне за доверие в божествения план. Съставен с думите „Имай малко вяра, сестро“, този пръстен е духовен амулет – шепот от Вселената, че всичко се развива точно така, както трябва. Независимо дали преминаваш през промяна, откриваш своя път или търсиш вътрешен мир, този пръстен е символ на хармония с Божията воля и законите на Вселената. Носи го като ежедневно напомняне или го подари на сестра по душа, която има нужда да знае: тя е закриляна, водена и никога не е сама. Ширина на халката - 9мм; комфортен профил; След като направите поръчката си, ще се свържем с Вас, за да уточним размер на пръстена и срок на изработка. Както всяко наше бижу и този дизайн може да бъде направен по поръчка с вашето персонално послание. Свържете се с нас, за да обсъдим детайлите.",,"Efirgems > Продукти > Бижута > Пръстен ""Have some faith, sister"" с диаманти",3062.64 EUR,"https://assets.efirgems.com/wp/uploads/2025/06/photoroom_20250626_111537-e1751135768505.jpeg,https://assets.efirgems.com/wp/uploads/2025/06/dsc07196-copy-2.jpg,https://assets.efirgems.com/wp/uploads/2025/07/dsc_5340-2-1-scaled.jpg,https://assets.efirgems.com/wp/uploads/2025/06/dsc07221-copy-scaled.jpg"
https://efirgems.com/shop/obici-slynce-i-luna/,Обици Слънце и Луна,"Обиците от колекцията са единствени по рода си, асиметрични, нежни и закачливи. Едната е във форма на полумесец, а другата изобразява слънце и двете са украсени с диаманти. Изработват се от 14 каратово злато. Слънцето е най-мощният символ на светлината, енергията, силата и божественото. Луната от друга страна олицетворява женствеността, интуицията и емоционалната дълбочина.",,Efirgems > Продукти > Слънце и луна > Обици Слънце и Луна - Слънце и луна - Efirgems,1750 EUR,"https://assets.efirgems.com/wp/uploads/2024/01/DSC4667-2-scaled.jpeg,https://assets.efirgems.com/wp/uploads/2024/01/DSC6760_alt-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/01/DSC6771_alt-scaled.jpg,https://assets.efirgems.com/wp/uploads/2024/01/DSC4667-2-1024x1024.jpeg"
https://biju03.com/zlaten-i-diamant-portret-na-prirodata-godezhen-prasten.html,Годежен пръстен-R/506,Класическия дизайн е съчетан с романтичен флорален мотив.,,Начало > Годежни пръстени > Препоръчана колекция > Годежен пръстен-R/506,,https://biju03.com/media/7/316.jpg
https://biju03.com/zlaten-chashkov-prasten-komplekt-s-byal-diamant.html,Годежен пръстен-R/532,"Класически пръстен за годеж, изящните пропорции подчертават блясъка на диаманта, а класическата форма му придава нюанс на тържественост. Част от нашата колекция традичионно изваяни пръстени.",,Начало > Годежни пръстени > Препоръчана колекция > Годежен пръстен-R/532,,https://biju03.com/media/7/244.jpg
https://biju03.com/zlatna-grivna-s-cherven-konetz-bezkrainost-.html,Златна гривна с червен конец ''Безкрайност'',"14 КТ ЖЪЛТО ЗЛАТО И ГРИВНА С ЧЕРВЕН КОНЕЦ Гривната""Безкрайност"" е с деликатна червена нишка.",,Начало > Идеи за подарък > Златни гривни с червен конец > Златна гривна с червен конец &#039;&#039;Безкрайност&#039;&#039;,,https://biju03.com/media/7/384.gif
