URL,page_type,product_count,primary_keyword,secondary_keywords,keyword_evidence,search_intent,current_title,proposed_title,title_status,current_h1,proposed_h1,h1_status,current_meta_description,proposed_meta_description,meta_status,current_intro,proposed_intro,intro_status,h1_count,h2_count,h3_count,product_alignment,strong_product_matches,weak_product_matches,mismatched_products,canonical,breadcrumb,internal_incoming_links,anchor_text_status,schema_consistency,cannibalization_cluster,priority,recommended_action,notes
/bulgarski-podaratsi/za-mazh/,subcategory,70,Подаръци за мъж,подарък за мъж | за мъж,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",subcategory,Подарък за мъж | Българитъм,Подарък за мъж | Българитъм,GOOD,Подарък за мъж,Подарък за мъж,GOOD,"Открий подарък за мъж от български брандове в Българитъм. Ориентирай се по интереси, възраст и конкретен повод. Условията са при бранда.","Открий подарък за мъж от български брандове в Българитъм. Ориентирай се по интереси, възраст и конкретен повод. Условията са при бранда.",GOOD,"Подарък за мъж може да бъде личен, практичен и създаден от български бранд. Разгледай продуктите и използвай свързаните категории, за да стигнеш по-бързо до точния избор.",,GOOD,1,3,2,STRONG,70,0,0,/bulgarski-podaratsi/za-mazh/,Начало > Идеи за подарък,92,GOOD,CONSISTENT,,P2,Optimize flagged fields; preserve the verified catalogue intent,
/bulgarski-podaratsi/za-svatba/,subcategory,27,Подаръци за сватба,подарък за сватба,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",subcategory,Подаръци за сватба | Българитъм,Подаръци за сватба | Българитъм,GOOD,Подаръци за сватба,Подаръци за сватба,GOOD,Открий подаръци за сватба в подаръци от български марки в Българитъм. Подбрани продукти и по-лесно откриване.,"Подаръци за сватба от български марки, включително персонализирани и ръчно изработени предложения. Провери сроковете и детайлите при бранда.",SHORT,"Открий подаръци за сватба от български марки и разгледай подбрани продукти на едно място. Сравнявай предложенията спокойно, запазвай любимите си находки и се връщай към тях по-късно.",,GOOD,1,3,2,STRONG,27,0,0,/bulgarski-podaratsi/za-svatba/,Начало > Идеи за подарък,92,GOOD,CONSISTENT,,P1,Optimize flagged fields; preserve the verified catalogue intent,
/bulgarski-podaratsi/za-zhena/,subcategory,134,Подаръци за жена,подарък за жена | за жена,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",subcategory,Подарък за жена | Българитъм,Подарък за жена | Българитъм,GOOD,Подарък за жена,Подарък за жена,GOOD,Открий подарък за жена от български брандове в Българитъм. Прецени вариантите според повода и предпочитанията. Провери ги при бранда.,Открий подарък за жена от български брандове в Българитъм. Прецени вариантите според повода и предпочитанията. Провери ги при бранда.,GOOD,"Подарък за жена може да бъде личен, практичен и създаден от български бранд. Разгледай продуктите и използвай свързаните категории, за да стигнеш по-бързо до точния избор.",,GOOD,1,3,2,STRONG,134,0,0,/bulgarski-podaratsi/za-zhena/,Начало > Идеи за подарък,92,GOOD,CONSISTENT,,P2,Optimize flagged fields; preserve the verified catalogue intent,
/bulgarski-sandali-estestvena-kozha/,intent,0,български сандали естествена кожа,дамски сандали естествена кожа български | български дамски сандали естествена кожа | български дамски сандали от естествена кожа | български кожени сандали | български сандали от естествена кожа,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",material,Български сандали от естествена кожа | Българитъм,Български сандали от естествена кожа | Българитъм,GOOD,Български сандали от естествена кожа,Български сандали от естествена кожа,GOOD,"Български сандали от естествена кожа: сравни състава, кройката и размерите в предложенията от български брандове.","Български сандали от естествена кожа: сравни състава, кройката и размерите в предложенията от български брандове.",GOOD,"При български сандали от естествена кожа съставът има значение наред с кройката и начина на носене. При български сандали от естествена кожа провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,4,2,EMPTY,0,0,0,/bulgarski-sandali-estestvena-kozha/,Начало > Аксесоари > Обувки,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/bulgarski-suveniri/,intent,32,Български сувенири,сувенири | традиционни български подаръци,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",informational-commercial hybrid,Български сувенири | Българитъм,Български сувенири | Българитъм,GOOD,Български сувенири,Български сувенири,GOOD,"Открий български сувенири и малки локални находки в Българитъм. Сравни предложенията по вид, материали и предназначение. Детайлите са при бранда.","Открий български сувенири и малки локални находки в Българитъм. Сравни предложенията по вид, материали и предназначение. Детайлите са при бранда.",GOOD,"Открий български сувенири и по-малки предмети с характер, които носят локален контекст и спомен. Тук по-лесно намираш предмети, които носят усещане за място, спомен и по-личен български жест.",,GOOD,1,2,0,MEDIUM,0,32,0,/bulgarski-suveniri/,Начало > Забавление,1,GOOD,CONSISTENT,,P2,Optimize flagged fields; preserve the verified catalogue intent,
/bulgarski-sveshti/,intent,8,български свещи,ароматни свещи български бранд,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",product type,Български свещи – за дома | Българитъм,Български свещи – за дома | Българитъм,GOOD,Български свещи,Български свещи,GOOD,"Български свещи: сравни предназначението, материалите, размерите и информацията за употреба в предложенията от български брандове.","Български свещи: сравни предназначението, материалите, размерите и информацията за употреба в предложенията от български брандове.",GOOD,"При български свещи можеш да се ориентираш сред ароматни свещи според предназначението и изрично посочените характеристики. За български свещи провери конкретните размери, материали и начин на употреба в информацията от бранда.",,GOOD,1,3,2,STRONG,8,0,0,/bulgarski-sveshti/,Начало > Дом и интериор,2,GOOD,CONSISTENT,,P2,Optimize flagged fields; preserve the verified catalogue intent,
/bulgarsko-mazhko-belyo/,intent,0,българско мъжко бельо,българско бельо мъжко | мъжко бельо българско | мъжко българско бельо | мъжки боксерки българско производство,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",audience,Българско мъжко бельо – модели и идеи | Българитъм,Българско мъжко бельо – модели и идеи | Българитъм,GOOD,Българско мъжко бельо,Българско мъжко бельо,GOOD,"Българско мъжко бельо: сравни кройката и размерите в предложенията от български брандове. Съпостави кройките, материите и начина на носене.","Българско мъжко бельо: сравни кройката и размерите в предложенията от български брандове. Съпостави кройките, материите и начина на носене.",GOOD,"При българско мъжко бельо можеш да сравниш облекло според кройката, материята и повода. При българско мъжко бельо провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,4,2,EMPTY,0,0,0,/bulgarsko-mazhko-belyo/,Начало > Качествени български дрехи > Българско бельо,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/bulgarsko-spalno-belyo/,intent,13,български спално бельо,български производители на спално бельо | български фирми за спално бельо | спално бельо български производители,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",product type,Българско спално бельо – за дома | Българитъм,Българско спално бельо – за дома | Българитъм,GOOD,Българско спално бельо,Българско спално бельо,GOOD,"Българско спално бельо: сравни предназначението, материалите, размерите и информацията за употреба в предложенията от български брандове.","Българско спално бельо: сравни предназначението, материалите, размерите и информацията за употреба в предложенията от български брандове.",GOOD,"При българско спално бельо можеш да се ориентираш сред спално бельо според предназначението и изрично посочените характеристики. За българско спално бельо провери конкретните размери, материали и начин на употреба в информацията от бранда.",,GOOD,1,3,2,STRONG,13,0,0,/bulgarsko-spalno-belyo/,Начало > Дом и интериор > Домашен текстил,1,GOOD,CONSISTENT,,P2,Optimize flagged fields; preserve the verified catalogue intent,
/byala-damska-riza/,intent,2,бели дамски ризи,бяла риза дамска | дамска бяла риза,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",attribute/color,Бели дамски ризи – модели и идеи | Българитъм,Бели дамски ризи – модели и идеи | Българитъм,GOOD,Бели дамски ризи,Бели дамски ризи,GOOD,"Бели дамски ризи: сравни нюанса, кройката и размерите в предложенията от български брандове. Сравни моделите по материя, кройка, размер и предназначение.","Бели дамски ризи: сравни нюанса, кройката и размерите в предложенията от български брандове. Сравни моделите по материя, кройка, размер и предназначение.",GOOD,"При бели дамски ризи цветът е на преден план, но силуетът, материята и детайлите остават също толкова важни. При бели дамски ризи провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,3,2,STRONG,2,0,0,/byala-damska-riza/,Начало > Качествени български дрехи > Български дамски дрехи,2,GOOD,CONSISTENT,,P3,THIN — CATALOGUE PRIORITY,
/cherna-riza/,intent,0,черни ризи,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",attribute/color,Черни ризи – модели и идеи | Българитъм,Черни ризи – модели и идеи | Българитъм,GOOD,Черни ризи,Черни ризи,GOOD,"Черни ризи: сравни нюанса, кройката и размерите в предложенията от български брандове. Провери материята, размерите и указанията за поддръжка.","Черни ризи: сравни нюанса, кройката и размерите в предложенията от български брандове. Провери материята, размерите и указанията за поддръжка.",GOOD,"При черни ризи цветът е на преден план, но силуетът, материята и детайлите остават също толкова важни. При черни ризи провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,4,2,EMPTY,0,0,0,/cherna-riza/,Начало > Качествени български дрехи > Български дамски дрехи,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/cherna-roklya/,intent,3,черни рокли,рокли черни | рокля черна,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",attribute/color,Черни рокли – модели и идеи | Българитъм,Черни рокли – модели и идеи | Българитъм,GOOD,Черни рокли,Черни рокли,GOOD,"Черни рокли: сравни нюанса, кройката и размерите в предложенията от български брандове. Провери материята, размерите и указанията за поддръжка.","Черни рокли: сравни нюанса, кройката и размерите в предложенията от български брандове. Провери материята, размерите и указанията за поддръжка.",GOOD,"При черни рокли цветът е на преден план, но силуетът, материята и детайлите остават също толкова важни. При черни рокли провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,3,2,STRONG,3,0,0,/cherna-roklya/,Начало > Качествени български дрехи > Български дамски дрехи,3,GOOD,CONSISTENT,,P3,IMPROVING — review the flagged on-page fields,
/cherno-palto/,intent,2,черни палта,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",attribute/color,Черни палта – модели и идеи | Българитъм,Черни палта – модели и идеи | Българитъм,GOOD,Черни палта,Черни палта,GOOD,"Черни палта: сравни нюанса, кройката и размерите в предложенията от български брандове. Провери материята, размерите и указанията за поддръжка.","Черни палта: сравни нюанса, кройката и размерите в предложенията от български брандове. Провери материята, размерите и указанията за поддръжка.",GOOD,"При черни палта цветът е на преден план, но силуетът, материята и детайлите остават също толкова важни. При черни палта провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,3,2,STRONG,2,0,0,/cherno-palto/,Начало > Качествени български дрехи > Български дамски дрехи,2,GOOD,CONSISTENT,,P3,THIN — CATALOGUE PRIORITY,Current SEO primary-keyword definition contains typo “черени палта”; report uses the correct semantic target “черни палта”
/chervena-roklya/,intent,0,червени рокли,рокли червени,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",attribute/color,Червени рокли – модели и идеи | Българитъм,Червени рокли – модели и идеи | Българитъм,GOOD,Червени рокли,Червени рокли,GOOD,"Червени рокли: сравни нюанса, кройката и размерите в предложенията от български брандове. Ориентирай се по състав, силует и таблица с размери.","Червени рокли: сравни нюанса, кройката и размерите в предложенията от български брандове. Ориентирай се по състав, силует и таблица с размери.",GOOD,"При червени рокли цветът е на преден план, но силуетът, материята и детайлите остават също толкова важни. При червени рокли провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,4,2,EMPTY,0,0,0,/chervena-roklya/,Начало > Качествени български дрехи > Български дамски дрехи,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/damska-lenena-riza/,intent,1,дамска ленена риза,дамски ленени ризи | ленена риза дамска | ленени дамски ризи | ленени ризи дамски | дамски ленени ризи онлайн,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",material,Дамски ленени ризи – модели и идеи | Българитъм,Дамски ленени ризи – модели и идеи | Българитъм,GOOD,Дамски ленени ризи,Дамски ленени ризи,GOOD,"Дамски ленени ризи: сравни състава, кройката и размерите в предложенията от български брандове. Провери материята, размерите и указанията за поддръжка.","Дамски ленени ризи: сравни състава, кройката и размерите в предложенията от български брандове. Провери материята, размерите и указанията за поддръжка.",GOOD,"При дамски ленени ризи съставът има значение наред с кройката и начина на носене. При дамски ленени ризи провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,3,2,STRONG,1,0,0,/damska-lenena-riza/,Начало > Качествени български дрехи > Български дамски дрехи,1,GOOD,CONSISTENT,,P3,THIN — CATALOGUE PRIORITY,
/damska-pizhama-pamuk/,intent,10,дамска пижама памук,дамска памучна пижама | дамски памучни пижами | памучни дамски пижами | дамски пижами памук | пижама дамска памук | памучна пижама дамска,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",material,Дамски памучни пижами – модели и идеи | Българитъм,Дамски памучни пижами – модели и идеи | Българитъм,GOOD,Дамски памучни пижами,Дамски памучни пижами,GOOD,"Дамски памучни пижами: сравни състава, кройката и размерите в предложенията от български брандове. Ориентирай се по състав, силует и таблица с размери.","Дамски памучни пижами: сравни състава, кройката и размерите в предложенията от български брандове. Ориентирай се по състав, силует и таблица с размери.",GOOD,"При дамски памучни пижами съставът има значение наред с кройката и начина на носене. При дамски памучни пижами провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,3,2,STRONG,10,0,0,/damska-pizhama-pamuk/,Начало > Качествени български дрехи > Български дамски дрехи,43,GOOD,CONSISTENT,,P2,Optimize flagged fields; preserve the verified catalogue intent,
/damski-bluzi-s-dalag-rakav/,intent,0,дамски блузи с дълъг ръкав,блузи с дълъг ръкав дамски | български дамски блузи с дълъг ръкав,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",product type,Дамски блузи с дълъг ръкав – модели и идеи | Българитъм,Дамски блузи с дълъг ръкав – модели и идеи | Българитъм,GOOD,Дамски блузи с дълъг ръкав,Дамски блузи с дълъг ръкав,GOOD,"Дамски блузи с дълъг ръкав: сравни кройката и размерите в предложенията от български брандове. Провери материята, размерите и указанията за поддръжка.","Дамски блузи с дълъг ръкав: сравни кройката и размерите в предложенията от български брандове. Провери материята, размерите и указанията за поддръжка.",GOOD,"При дамски блузи с дълъг ръкав можеш да сравниш блузи според кройката, материята и повода. При дамски блузи с дълъг ръкав провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,4,2,EMPTY,0,0,0,/damski-bluzi-s-dalag-rakav/,Начало > Качествени български дрехи > Български дамски дрехи,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/damski-bluzi-s-kas-rakav/,intent,0,дамски блузи с къс ръкав,блузи с къс ръкав дамски | дамска блуза с къс ръкав | български дамски блузи с къс ръкав,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",product type,Дамски блузи с къс ръкав – модели и идеи | Българитъм,Дамски блузи с къс ръкав – модели и идеи | Българитъм,GOOD,Дамски блузи с къс ръкав,Дамски блузи с къс ръкав,GOOD,"Дамски блузи с къс ръкав: сравни кройката и размерите в предложенията от български брандове. Сравни моделите по материя, кройка, размер и предназначение.","Дамски блузи с къс ръкав: сравни кройката и размерите в предложенията от български брандове. Сравни моделите по материя, кройка, размер и предназначение.",GOOD,"При дамски блузи с къс ръкав можеш да сравниш блузи според кройката, материята и повода. При дамски блузи с къс ръкав провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,4,2,EMPTY,0,0,0,/damski-bluzi-s-kas-rakav/,Начало > Качествени български дрехи > Български дамски дрехи,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/damski-rokli-s-dalag-rakav/,intent,0,дамски рокли с дълъг ръкав,дамски дълги рокли с дълъг ръкав,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",product type,Дамски рокли с дълъг ръкав – модели и идеи | Българитъм,Дамски рокли с дълъг ръкав – модели и идеи | Българитъм,GOOD,Дамски рокли с дълъг ръкав,Дамски рокли с дълъг ръкав,GOOD,"Дамски рокли с дълъг ръкав: сравни кройката и размерите в предложенията от български брандове. Ориентирай се по състав, силует и таблица с размери.","Дамски рокли с дълъг ръкав: сравни кройката и размерите в предложенията от български брандове. Ориентирай се по състав, силует и таблица с размери.",GOOD,"При дамски рокли с дълъг ръкав можеш да сравниш рокли според кройката, материята и повода. При дамски рокли с дълъг ръкав провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,4,2,EMPTY,0,0,0,/damski-rokli-s-dalag-rakav/,Начало > Качествени български дрехи > Български дамски дрехи,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/damski-rokli-s-kas-rakav/,intent,0,дамски рокли с къс ръкав,дамска рокля с къс ръкав,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",product type,Дамски рокли с къс ръкав – модели и идеи | Българитъм,Дамски рокли с къс ръкав – модели и идеи | Българитъм,GOOD,Дамски рокли с къс ръкав,Дамски рокли с къс ръкав,GOOD,"Дамски рокли с къс ръкав: сравни кройката и размерите в предложенията от български брандове. Съпостави кройките, материите и начина на носене.","Дамски рокли с къс ръкав: сравни кройката и размерите в предложенията от български брандове. Съпостави кройките, материите и начина на носене.",GOOD,"При дамски рокли с къс ръкав можеш да сравниш рокли според кройката, материята и повода. При дамски рокли с къс ръкав провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,4,2,EMPTY,0,0,0,/damski-rokli-s-kas-rakav/,Начало > Качествени български дрехи > Български дамски дрехи,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/dankova-roklya/,intent,1,дънкова рокля,дънкови рокли | дънкови рокли онлайн | български дънкови рокли,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",material,Дънкови рокли – модели и идеи | Българитъм,Дънкови рокли – модели и идеи | Българитъм,GOOD,Дънкови рокли,Дънкови рокли,GOOD,"Дънкови рокли: сравни състава, кройката и размерите в предложенията от български брандове. Ориентирай се по състав, силует и таблица с размери.","Дънкови рокли: сравни състава, кройката и размерите в предложенията от български брандове. Ориентирай се по състав, силует и таблица с размери.",GOOD,"При дънкови рокли съставът има значение наред с кройката и начина на носене. При дънкови рокли провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,3,2,STRONG,1,0,0,/dankova-roklya/,Начало > Качествени български дрехи > Български дамски дрехи,1,GOOD,CONSISTENT,,P3,THIN — CATALOGUE PRIORITY,
/esenni-rokli/,intent,0,есенни рокли,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",product type,Есенни рокли – модели и идеи | Българитъм,Есенни рокли – модели и идеи | Българитъм,GOOD,Есенни рокли,Есенни рокли,GOOD,"Есенни рокли: сравни сезонността, кройката и размерите в предложенията от български брандове. Провери материята, размерите и указанията за поддръжка.","Есенни рокли: сравни сезонността, кройката и размерите в предложенията от български брандове. Провери материята, размерите и указанията за поддръжка.",GOOD,"При есенни рокли сезонът насочва към подходящи материи и различни начини на комбиниране. При есенни рокли провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,4,2,EMPTY,0,0,0,/esenni-rokli/,Начало > Качествени български дрехи > Български дамски дрехи,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/godezhen-prasten-s-diamant/,intent,0,годежен пръстен с диамант,годежни пръстени с диамант | годежен пръстен диамант | диамантен годежен пръстен | диамантени годежни пръстени,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",material,Годежни пръстени с диамант – материал и детайли | Българитъм,Годежни пръстени с диамант – материал и детайли | Българитъм,GOOD,Годежни пръстени с диамант,Годежни пръстени с диамант,GOOD,"Годежни пръстени с диамант: сравни пръстени, камъка диамант, детайла годежен, размера и закопчаването в информацията от бранда.","Годежни пръстени с диамант: сравни пръстени, камъка диамант, детайла годежен, размера и закопчаването в информацията от бранда.",GOOD,"При годежни пръстени с диамант диамант е водещият камък, а материалът и обковът допълват избора. Преди избор на годежни пръстени с диамант провери точния материал, размерите и начина на поддръжка, посочени за конкретното бижу.",,GOOD,1,4,2,EMPTY,0,0,0,/godezhen-prasten-s-diamant/,Начало > Аксесоари > Български бижута,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/godezhni-prasteni/,intent,2,годежни пръстени,пръстен годежен | пръстени за годеж | годеж и пръстени,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",product type,Годежни пръстени – материал и детайли | Българитъм,Годежни пръстени – материал и детайли | Българитъм,GOOD,Годежни пръстени,Годежни пръстени,GOOD,"Годежни пръстени: сравни пръстени, детайла годежен, размера и закопчаването в информацията от бранда.","При годежни пръстени детайлът годежен определя темата, но материалът и конструкцията остават важни. Преди избор на годежни пръстени провери точния материал.",SHORT,"При годежни пръстени детайлът годежен определя темата, но материалът и конструкцията остават важни. Преди избор на годежни пръстени провери точния материал, размерите и начина на поддръжка, посочени за конкретното бижу.",,GOOD,1,3,2,STRONG,2,0,0,/godezhni-prasteni/,Начало > Аксесоари > Български бижута,2,GOOD,CONSISTENT,,P3,THIN — CATALOGUE PRIORITY,
/grivna-cherven-konets/,intent,0,гривна червен конец,гривни с червен конец | червен конец гривна | гривна от червен конец | червен конец за гривни | гривнички с червен конец,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",product type,Гривни с червен конец – материал и детайли | Българитъм,Гривни с червен конец – материал и детайли | Българитъм,GOOD,Гривни с червен конец,Гривни с червен конец,GOOD,"Гривни с червен конец: сравни гривни, детайла червен конец, размера и закопчаването в информацията от бранда.","Гривни с червен конец: сравни гривни, детайла червен конец, размера и закопчаването в информацията от бранда.",SHORT,"При гривни с червен конец детайлът червен конец определя темата, но материалът и конструкцията остават важни. Преди избор на гривни с червен конец провери точния материал, размерите и начина на поддръжка, посочени за конкретното бижу.",,GOOD,1,4,2,EMPTY,0,0,0,/grivna-cherven-konets/,Начало > Аксесоари > Български бижута,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/grivna-s-bukva/,intent,0,гривна с буква,гривнички с буква,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",product type,Гривни с буква – материал и детайли | Българитъм,Гривни с буква – материал и детайли | Българитъм,GOOD,Гривни с буква,Гривни с буква,GOOD,"Гривни с буква: сравни гривни, детайла буква, размера и закопчаването в информацията от бранда. Съпостави изработката, размерите и важните детайли.","Гривни с буква: сравни гривни, детайла буква, размера и закопчаването в информацията от бранда. Съпостави изработката, размерите и важните детайли.",GOOD,"При гривни с буква детайлът буква определя темата, но материалът и конструкцията остават важни. Преди избор на гривни с буква провери точния материал, размерите и начина на поддръжка, посочени за конкретното бижу.",,GOOD,1,4,2,EMPTY,0,0,0,/grivna-s-bukva/,Начало > Аксесоари > Български бижута,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/grivna-s-ime/,intent,0,гривна с име,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",product type,Гривни с име – материал и детайли | Българитъм,Гривни с име – материал и детайли | Българитъм,GOOD,Гривни с име,Гривни с име,GOOD,"Гривни с име: сравни гривни, детайла име, размера и закопчаването в информацията от бранда. Провери материала, размерите и начина на закопчаване.","Гривни с име: сравни гривни, детайла име, размера и закопчаването в информацията от бранда. Провери материала, размерите и начина на закопчаване.",GOOD,"При гривни с име детайлът име определя темата, но материалът и конструкцията остават важни. Преди избор на гривни с име провери точния материал, размерите и начина на поддръжка, посочени за конкретното бижу.",,GOOD,1,4,2,EMPTY,0,0,0,/grivna-s-ime/,Начало > Аксесоари > Български бижута,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/grivna-s-krast/,intent,0,гривна с кръст,гривна кръст,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",product type,Гривни с кръст – материал и детайли | Българитъм,Гривни с кръст – материал и детайли | Българитъм,GOOD,Гривни с кръст,Гривни с кръст,GOOD,"Гривни с кръст: сравни гривни, детайла кръст, размера и закопчаването в информацията от бранда. Съпостави изработката, размерите и важните детайли.","Гривни с кръст: сравни гривни, детайла кръст, размера и закопчаването в информацията от бранда. Съпостави изработката, размерите и важните детайли.",GOOD,"При гривни с кръст детайлът кръст определя темата, но материалът и конструкцията остават важни. Преди избор на гривни с кръст провери точния материал, размерите и начина на поддръжка, посочени за конкретното бижу.",,GOOD,1,4,2,EMPTY,0,0,0,/grivna-s-krast/,Начало > Аксесоари > Български бижута,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
